time,open,high,low,close,volume
2021-03-05 20:00:00,2100.87,2102.0,2100.87,2102.0,4031
2021-03-05 18:00:00,2097.62,2097.62,2097.62,2097.62,504
2021-03-05 17:00:00,2097.07,2098.75,2085.0,2097.98,25999
2021-03-05 16:00:00,2097.29,2106.2,2087.725,2096.01,562384
2021-03-05 15:00:00,2071.22,2097.98,2062.0801,2096.935,251611
2021-03-05 14:00:00,2077.51,2082.02,2059.99,2069.442,184182
2021-03-05 13:00:00,2049.61,2082.62,2033.86,2076.877,335575
2021-03-05 12:00:00,2047.26,2054.97,2027.7773,2045.01,242233
2021-03-05 11:00:00,2064.565,2081.08,2042.0,2046.075,491409
2021-03-05 10:00:00,2051.05,2074.8,2049.59,2064.51,355702
2021-03-05 09:00:00,2039.6,2052.0,2023.52,2050.0,1997
2021-03-05 08:00:00,2037.0,2037.0,2037.0,2037.0,266
2021-03-04 20:00:00,2024.0,2024.0,2024.0,2024.0,747
2021-03-04 19:00:00,2040.0,2040.0,2040.0,2040.0,250
2021-03-04 18:00:00,2033.93,2034.0,2033.93,2034.0,1915
2021-03-04 17:00:00,2033.93,2038.0,2033.93,2034.55,22286
2021-03-04 16:00:00,2053.19,2054.11,2029.13,2033.93,517739
2021-03-04 15:00:00,2017.27,2053.41,2017.27,2051.725,229227
2021-03-04 14:00:00,2030.3875,2037.3717,2012.78,2016.54,226579
2021-03-04 13:00:00,2059.95,2074.59,2022.51,2031.5682,420857
2021-03-04 12:00:00,2040.4575,2068.25,2035.75,2058.12,307427
2021-03-04 11:00:00,2021.42,2052.28,2005.43,2039.225,335152
2021-03-04 10:00:00,2010.15,2051.94,2010.15,2023.15,250081
2021-03-04 09:00:00,2008.0,2016.0,2008.0,2016.0,1404
2021-03-03 19:00:00,2012.23,2012.23,2008.05,2008.05,1544
2021-03-03 17:00:00,2011.41,2023.9345,2011.41,2016.0,40151
2021-03-03 16:00:00,2014.34,2028.7515,2009.57,2011.41,412189
2021-03-03 15:00:00,2014.23,2018.995,1994.0,2015.575,256305
2021-03-03 14:00:00,2027.53,2032.065,2010.13,2014.945,166807
2021-03-03 13:00:00,2042.85,2045.65,2028.5339,2028.5339,87658
2021-03-03 12:00:00,2042.74,2053.73,2041.57,2042.9958,121799
2021-03-03 11:00:00,2040.37,2048.13,2027.68,2041.78,224116
2021-03-03 10:00:00,2058.15,2075.99,2038.02,2042.33,211216
2021-03-03 09:00:00,2074.9,2074.9,2062.65,2062.65,1866
2021-03-03 08:00:00,2073.0,2073.0,2072.0,2072.1,513
2021-03-02 20:00:00,2069.99,2069.99,2069.99,2069.99,287
2021-03-02 18:00:00,2063.0,2063.0,2063.0,2063.0,174
2021-03-02 17:00:00,2064.48,2070.67,2063.0,2064.41,44805
2021-03-02 16:00:00,2077.61,2081.4825,2063.265,2065.24,274694
2021-03-02 15:00:00,2090.43,2091.75,2069.7061,2076.55,146127
2021-03-02 14:00:00,2075.33,2094.74,2073.91,2090.2986,135435
2021-03-02 13:00:00,2064.645,2079.23,2064.645,2074.14,49124
2021-03-02 12:00:00,2073.33,2073.78,2060.77,2066.54,91666
2021-03-02 11:00:00,2074.0,2083.425,2064.52,2074.26,162116
2021-03-02 10:00:00,2069.61,2082.812,2056.67,2075.56,164093
2021-03-01 17:00:00,2069.66,2070.01,2069.66,2070.01,42218
2021-03-01 16:00:00,2069.295,2076.23,2065.73,2071.08,210671
2021-03-01 15:00:00,2060.64,2071.5099,2060.23,2069.35,123464
2021-03-01 14:00:00,2054.74,2063.37,2051.09,2060.605,84554
2021-03-01 13:00:00,2060.5,2061.675,2053.37,2054.64,78630
2021-03-01 12:00:00,2062.0,2063.105,2052.34,2060.8849,111933
2021-03-01 11:00:00,2038.29,2066.665,2035.4,2061.02,240693
2021-03-01 10:00:00,2045.0,2054.06,2034.42,2038.13,210019
2021-03-01 09:00:00,2043.0,2044.7,2043.0,2044.7,302
2021-03-01 08:00:00,2043.0,2048.6,2043.0,2045.0,5180
2021-03-01 06:00:00,2047.06,2047.06,2044.06,2044.06,1011
2021-02-26 19:00:00,2021.0,2021.0,2021.0,2021.0,215
2021-02-26 17:00:00,2021.91,2024.0,2013.11,2022.0,68187
2021-02-26 16:00:00,2038.9,2046.94,2019.74,2021.45,479996
2021-02-26 15:00:00,2030.07,2042.74,2023.3962,2036.91,131093
2021-02-26 14:00:00,2038.33,2046.8,2028.01,2030.62,145084
2021-02-26 13:00:00,2033.9,2050.27,2031.44,2038.05,131483
2021-02-26 12:00:00,2031.53,2040.54,2015.83,2032.69,162108
2021-02-26 11:00:00,2021.67,2034.07,2001.01,2029.43,278608
2021-02-26 10:00:00,2035.0,2056.52,2016.01,2021.67,277768
2021-02-26 09:00:00,2018.27,2034.0,2018.27,2034.0,3404
2021-02-25 20:00:00,2009.0,2009.0,2000.0,2000.0,1034
2021-02-25 19:00:00,2012.65,2013.0,2012.65,2013.0,234
2021-02-25 18:00:00,2005.03,2007.05,2005.0,2005.0,836
2021-02-25 17:00:00,2015.95,2024.83,2015.0,2015.0,87670
2021-02-25 16:00:00,2026.86,2030.45,2006.99,2017.29,474347
2021-02-25 15:00:00,2021.34,2040.16,2020.79,2026.96,138198
2021-02-25 14:00:00,2016.1101,2035.26,2006.49,2021.85,264803
2021-02-25 13:00:00,2032.3,2040.7075,2015.855,2020.97,268450
2021-02-25 12:00:00,2053.33,2056.0486,2031.9101,2034.2,189807
2021-02-25 11:00:00,2066.5075,2072.35,2040.245,2055.0,294526
2021-02-25 10:00:00,2063.26,2083.0,2055.92,2067.43,179461
2021-02-25 09:00:00,2078.601,2078.601,2064.25,2065.0,609
2021-02-25 08:00:00,2066.15,2070.0,2066.0,2070.0,755
2021-02-25 07:00:00,2070.01,2070.01,2070.01,2070.01,159
