time,open,high,low,close,volume
2021-05-25 10:00:00,2372.5,2384.0,2362.95,2362.95,223944
2021-05-25 09:00:00,2371.0,2371.0,2371.0,2371.0,344
2021-05-25 08:00:00,2369.99,2371.0,2369.99,2371.0,482
2021-05-25 07:00:00,2371.0,2371.0,2371.0,2371.0,200
2021-05-25 06:00:00,2371.0,2371.0,2371.0,2371.0,226
2021-05-24 20:00:00,2363.56,2363.56,2363.56,2363.56,127
2021-05-24 17:00:00,2361.04,2361.04,2357.74,2360.5,19213
2021-05-24 16:00:00,2364.245,2365.55,2353.04,2361.04,370825
2021-05-24 15:00:00,2356.42,2364.348,2355.9414,2363.701,104502
2021-05-24 14:00:00,2354.92,2358.172,2353.46,2355.77,84069
2021-05-24 13:00:00,2356.485,2360.06,2353.47,2355.9399,87404
2021-05-24 12:00:00,2354.68,2357.89,2351.77,2356.56,133537
2021-05-24 11:00:00,2342.8,2358.38,2342.8,2355.36,233646
2021-05-24 10:00:00,2314.89,2342.81,2311.955,2342.81,186326
2021-05-24 09:00:00,2307.9786,2309.86,2305.96,2306.0,2050
2021-05-24 08:00:00,2306.11,2306.11,2305.5,2305.99,603
2021-05-24 05:00:00,2301.0,2301.0,2301.0,2301.0,441
2021-05-21 20:00:00,2294.14,2294.14,2294.14,2294.14,200
2021-05-21 17:00:00,2294.13,2294.85,2294.0,2294.85,45611
2021-05-21 16:00:00,2297.26,2298.93,2291.52,2294.87,362053
2021-05-21 15:00:00,2293.74,2298.24,2290.74,2297.11,128168
2021-05-21 14:00:00,2294.42,2299.63,2289.3,2294.2925,164168
2021-05-21 13:00:00,2302.53,2306.545,2291.0,2295.41,199275
2021-05-21 12:00:00,2306.98,2317.0,2300.23,2302.9,299219
2021-05-21 11:00:00,2311.32,2312.5,2298.36,2306.44,234739
2021-05-21 10:00:00,2321.0,2321.0,2306.53,2311.91,240106
2021-05-21 09:00:00,2315.0,2315.0,2315.0,2315.0,492
2021-05-21 08:00:00,2315.0,2315.0,2315.0,2315.0,168
2021-05-20 19:00:00,2306.95,2306.95,2306.95,2306.95,250
2021-05-20 17:00:00,2306.95,2307.82,2306.0,2307.82,236096
2021-05-20 16:00:00,2307.13,2312.0,2302.11,2306.97,348506
2021-05-20 15:00:00,2301.43,2307.95,2300.62,2307.25,68988
2021-05-20 14:00:00,2298.22,2305.5,2297.875,2301.31,88397
2021-05-20 13:00:00,2305.45,2306.0,2297.86,2298.69,81154
2021-05-20 12:00:00,2287.55,2307.55,2286.9,2305.42,179776
2021-05-20 11:00:00,2287.42,2295.43,2285.66,2288.35,265678
2021-05-20 10:00:00,2294.56,2295.26,2283.52,2287.235,178808
2021-05-20 09:00:00,2285.5,2292.92,2285.5,2292.61,748
2021-05-20 08:00:00,2284.85,2287.0,2284.85,2287.0,565
2021-05-19 20:00:00,2280.0,2284.0,2280.0,2281.15,500
2021-05-19 19:00:00,2283.02,2283.02,2283.02,2283.02,100
2021-05-19 18:00:00,2288.0,2288.0,2288.0,2288.0,453
2021-05-19 17:00:00,2271.5,2300.9899,2270.01,2291.0,23662
2021-05-19 16:00:00,2256.5825,2272.2,2255.81,2272.2,238884
2021-05-19 15:00:00,2262.16,2274.99,2253.69,2259.4545,121497
2021-05-19 14:00:00,2256.98,2266.51,2256.98,2264.18,67212
2021-05-19 13:00:00,2258.22,2262.9,2254.415,2257.98,56267
2021-05-19 12:00:00,2245.0,2259.26,2244.155,2257.26,98421
2021-05-19 11:00:00,2240.32,2251.24,2230.0,2247.17,187466
2021-05-19 10:00:00,2229.65,2243.5825,2224.0,2241.11,195479
2021-05-19 09:00:00,2231.9,2234.0,2227.27,2227.27,5489
2021-05-19 08:00:00,2230.02,2230.02,2230.02,2230.02,233
2021-05-19 07:00:00,2232.31,2232.31,2232.31,2232.31,176
2021-05-19 06:00:00,2235.01,2235.01,2235.01,2235.01,216
2021-05-18 20:00:00,2260.0,2260.0,2260.0,2260.0,151
2021-05-18 17:00:00,2262.47,2263.22,2257.33,2257.33,93626
2021-05-18 16:00:00,2271.12,2282.74,2262.19,2262.19,225617
2021-05-18 15:00:00,2283.81,2286.22,2270.36,2271.04,99589
2021-05-18 14:00:00,2289.09,2291.495,2281.39,2283.545,66273
2021-05-18 13:00:00,2281.19,2296.19,2281.19,2288.51,59974
2021-05-18 12:00:00,2296.83,2301.6299,2282.28,2282.78,103191
2021-05-18 11:00:00,2296.07,2300.8,2290.2601,2296.71,136563
2021-05-18 10:00:00,2300.0,2307.6818,2294.835,2296.065,147860
2021-05-18 09:00:00,2303.3,2305.11,2300.0,2300.0,2366
2021-05-17 20:00:00,2292.0,2292.0,2292.0,2292.0,201
2021-05-17 17:00:00,2288.92,2292.0,2288.92,2292.0,24465
2021-05-17 16:00:00,2279.59,2289.78,2279.59,2289.46,272698
2021-05-17 15:00:00,2270.79,2280.77,2270.79,2280.27,63101
2021-05-17 14:00:00,2272.21,2274.155,2266.995,2271.0,50606
2021-05-17 13:00:00,2272.19,2278.66,2268.77,2272.655,59417
2021-05-17 12:00:00,2284.95,2285.815,2269.97,2272.81,95571
2021-05-17 11:00:00,2265.7,2288.7,2259.17,2283.57,228978
2021-05-17 10:00:00,2269.6,2272.94,2255.5101,2267.43,135063
2021-05-17 09:00:00,2270.55,2270.55,2269.41,2269.41,425
2021-05-14 20:00:00,2283.38,2283.38,2283.38,2283.38,231
2021-05-14 17:00:00,2278.38,2279.5,2277.0,2279.5,35965
2021-05-14 16:00:00,2275.84,2284.72,2270.92,2278.38,415103
2021-05-14 15:00:00,2271.92,2276.53,2269.63,2276.29,107862
2021-05-14 14:00:00,2265.65,2273.68,2263.27,2271.37,134087
2021-05-14 13:00:00,2265.15,2268.29,2261.53,2265.18,93140
2021-05-14 12:00:00,2268.93,2271.71,2261.38,2265.19,147003
2021-05-14 11:00:00,2261.8,2271.7661,2254.1867,2268.62,279955
2021-05-14 10:00:00,2255.8,2269.09,2250.0,2262.895,232743
2021-05-14 09:00:00,2251.0,2255.0,2251.0,2251.0,2857
2021-05-14 08:00:00,2250.13,2254.79,2250.13,2254.78,827
2021-05-14 06:00:00,2257.0,2257.0,2257.0,2257.0,100
2021-05-13 20:00:00,2228.77,2228.77,2228.77,2228.77,109
2021-05-13 17:00:00,2229.04,2229.04,2225.0,2225.03,71719
2021-05-13 16:00:00,2232.56,2239.4375,2226.34,2229.05,302861
2021-05-13 15:00:00,2219.0,2236.63,2217.39,2233.0,128135
2021-05-13 14:00:00,2219.0,2221.92,2206.72,2217.18,143325
2021-05-13 13:00:00,2223.69,2233.97,2219.0027,2220.04,120549
2021-05-13 12:00:00,2235.21,2235.21,2221.0,2223.06,161944
2021-05-13 11:00:00,2220.98,2236.78,2220.0,2234.8,227018
2021-05-13 10:00:00,2223.2,2230.9999,2210.01,2220.52,199224
2021-05-13 09:00:00,2220.0,2226.09,2216.91,2223.0,6051
2021-05-13 08:00:00,2195.7,2225.0,2195.7,2208.0,6193
2021-05-13 05:00:00,2191.0,2191.0,2191.0,2191.0,136
2021-05-12 19:00:00,2202.0,2202.5,2202.0,2202.5,396
2021-05-12 18:00:00,2196.0,2200.0,2196.0,2200.0,2037
2021-05-12 17:00:00,2200.25,2200.25,2200.0,2200.25,127034
2021-05-12 16:00:00,2208.75,2210.215,2193.62,2199.06,542709
2021-05-12 15:00:00,2203.0,2213.15,2198.46,2209.1617,174189
2021-05-12 14:00:00,2206.18,2212.3,2201.8623,2202.67,219581
2021-05-12 13:00:00,2203.56,2212.69,2201.915,2206.7689,188233
2021-05-12 12:00:00,2208.27,2216.74,2201.51,2203.95,251453
2021-05-12 11:00:00,2236.21,2239.8185,2205.21,2208.63,292708
2021-05-12 10:00:00,2237.1,2247.98,2223.02,2236.71,243448
2021-05-12 09:00:00,2260.0,2260.0,2235.0,2248.0,1865
2021-05-12 08:00:00,2258.0,2258.0,2258.0,2258.0,1409
2021-05-11 20:00:00,2268.0,2269.9,2268.0,2269.9,825
2021-05-11 18:00:00,2291.75,2291.75,2291.75,2291.75,198
2021-05-11 17:00:00,2270.06,2270.21,2267.0,2270.06,29151
2021-05-11 16:00:00,2270.7328,2276.42,2262.91,2269.3,300511
2021-05-11 15:00:00,2270.47,2280.28,2265.015,2270.52,105434
2021-05-11 14:00:00,2262.485,2279.68,2261.7724,2271.1769,114651
2021-05-11 13:00:00,2271.89,2279.17,2258.6212,2262.88,119216
2021-05-11 12:00:00,2259.64,2278.4264,2244.86,2273.79,231106
2021-05-11 11:00:00,2269.03,2271.77,2241.68,2260.72,326439
2021-05-11 10:00:00,2245.0,2270.64,2233.92,2268.885,354949
2021-05-11 09:00:00,2255.1,2255.1,2245.0,2249.84,3928
2021-05-11 08:00:00,2256.09,2264.0,2255.1,2255.1,3563
2021-05-11 05:00:00,2258.0,2258.0,2258.0,2258.0,486
2021-05-10 18:00:00,2282.03,2282.03,2282.03,2282.03,118
2021-05-10 17:00:00,2291.75,2300.5275,2291.75,2300.5275,23082
2021-05-10 16:00:00,2291.01,2301.99,2288.78,2291.63,305616
2021-05-10 15:00:00,2306.3886,2306.3886,2287.1,2292.6009,138175
2021-05-10 14:00:00,2312.88,2314.225,2302.29,2307.55,78375
2021-05-10 13:00:00,2305.45,2316.0092,2304.59,2313.31,117368
2021-05-10 12:00:00,2290.405,2306.72,2284.54,2305.55,180638
2021-05-10 11:00:00,2301.97,2305.0,2285.67,2290.085,227488
2021-05-10 10:00:00,2325.05,2331.0,2300.21,2300.93,242718
2021-05-10 09:00:00,2329.3,2333.15,2328.8,2329.0,5053
2021-05-10 08:00:00,2331.0,2331.0,2331.0,2331.0,360
2021-05-10 07:00:00,2339.02,2339.02,2335.0,2335.0,800
2021-05-10 06:00:00,2340.0,2340.0,2338.75,2340.0,910
2021-05-07 17:00:00,2351.93,2351.93,2351.5,2351.8,23764
2021-05-07 16:00:00,2355.19,2360.505,2350.87,2351.58,259303
2021-05-07 15:00:00,2351.7,2355.65,2347.24,2355.12,99722
2021-05-07 14:00:00,2358.15,2358.15,2350.67,2353.34,93969
2021-05-07 13:00:00,2368.81,2368.81,2355.99,2358.18,141884
2021-05-07 12:00:00,2357.57,2371.25,2357.439,2368.54,194536
2021-05-07 11:00:00,2353.72,2364.97,2347.96,2357.47,223574
2021-05-07 10:00:00,2369.0,2371.31,2346.155,2352.65,243204
2021-05-07 09:00:00,2350.0,2373.89,2350.0,2371.99,13680
