time,open,high,low,close,volume
2020-12-16 18:00:00,1757.19,1757.19,1753.68,1753.68,13146
2020-12-16 17:00:00,1757.19,1757.19,1750.565,1750.565,94647
2020-12-16 16:00:00,1754.58,1759.89,1750.355,1757.1,231481
2020-12-16 15:00:00,1757.61,1758.33,1750.0,1754.69,144763
2020-12-16 14:00:00,1755.47,1759.375,1753.66,1757.3,58366
2020-12-16 13:00:00,1758.83,1761.075,1753.44,1754.95,65598
2020-12-16 12:00:00,1758.1225,1760.92,1755.08,1758.52,84427
2020-12-16 11:00:00,1752.87,1760.11,1751.69,1757.03,172232
2020-12-16 10:00:00,1766.5,1769.11,1749.06,1752.41,147840
2020-12-16 09:00:00,1765.0,1769.53,1763.15,1766.4,2188
2020-12-15 20:00:00,1761.0,1761.0,1761.0,1761.0,200
2020-12-15 17:00:00,1761.08,1761.28,1760.9039,1760.9039,36256
2020-12-15 16:00:00,1755.94,1761.81,1755.57,1761.13,236852
2020-12-15 15:00:00,1754.18,1759.08,1753.81,1756.11,84647
2020-12-15 14:00:00,1745.62,1755.99,1745.62,1754.215,80967
2020-12-15 13:00:00,1743.94,1748.6279,1743.94,1745.325,73276
2020-12-15 12:00:00,1747.46,1749.37,1741.67,1744.41,104598
2020-12-15 11:00:00,1752.91,1757.3,1747.16,1748.805,143617
2020-12-15 10:00:00,1756.41,1764.0,1751.53,1751.53,119007
2020-12-15 09:00:00,1759.9999,1759.9999,1755.0,1759.0,3150
2020-12-15 08:00:00,1754.7,1759.48,1754.7,1759.48,920
2020-12-14 20:00:00,1753.0,1753.0,1753.0,1753.0,247
2020-12-14 17:00:00,1752.26,1753.0,1752.26,1752.4352,30139
2020-12-14 16:00:00,1757.99,1761.27,1749.13,1752.03,354141
2020-12-14 15:00:00,1764.27,1764.27,1756.35,1757.95,129989
2020-12-14 14:00:00,1760.55,1764.6,1756.055,1761.97,151293
2020-12-14 13:00:00,1773.32,1774.02,1758.92,1760.18,174139
2020-12-14 12:00:00,1768.85,1777.53,1765.56,1772.825,140357
2020-12-14 11:00:00,1789.17,1789.27,1766.45,1768.04,204364
2020-12-14 10:00:00,1774.91,1789.8,1768.365,1789.49,202604
2020-12-14 09:00:00,1772.7561,1783.61,1767.0,1772.0,5140
2020-12-14 08:00:00,1775.0,1776.0,1767.0,1776.0,4595
2020-12-11 18:00:00,1773.31,1773.31,1773.31,1773.31,110
2020-12-11 17:00:00,1774.8,1776.44,1771.8,1773.73,49713
2020-12-11 16:00:00,1769.1,1777.31,1766.88,1774.57,189282
2020-12-11 15:00:00,1768.01,1771.93,1766.0,1768.88,90472
2020-12-11 14:00:00,1761.22,1769.99,1759.6722,1768.71,56876
2020-12-11 13:00:00,1761.62,1761.66,1754.67,1761.42,71005
2020-12-11 12:00:00,1761.64,1764.46,1755.18,1760.99,82897
2020-12-11 11:00:00,1760.51,1767.585,1758.8801,1760.46,103574
2020-12-11 10:00:00,1762.52,1766.93,1752.74,1760.5,114146
2020-12-11 06:00:00,1760.0,1760.0,1760.0,1760.0,153
2020-12-10 19:00:00,1763.25,1769.0,1763.24,1769.0,622
2020-12-10 17:00:00,1767.65,1767.8268,1767.65,1767.8268,19504
2020-12-10 16:00:00,1755.79,1769.54,1755.43,1767.77,246293
2020-12-10 15:00:00,1766.34,1767.29,1754.735,1755.5,128720
2020-12-10 14:00:00,1765.44,1771.18,1763.82,1765.53,97435
2020-12-10 13:00:00,1766.24,1774.99,1765.42,1765.42,106051
2020-12-10 12:00:00,1770.5,1774.46,1764.52,1766.61,88550
2020-12-10 11:00:00,1757.7,1772.71,1751.005,1772.18,194711
2020-12-10 10:00:00,1762.6,1764.9899,1733.527,1757.62,376484
2020-12-10 09:00:00,1772.54,1772.88,1768.72,1768.72,2228
2020-12-10 08:00:00,1772.13,1772.13,1770.0,1770.0,588
2020-12-09 19:00:00,1778.0,1778.0,1778.0,1778.0,377
2020-12-09 17:00:00,1777.86,1778.57,1777.86,1777.86,120941
2020-12-09 16:00:00,1771.49,1782.24,1762.0001,1775.49,360777
2020-12-09 15:00:00,1779.89,1782.38,1766.02,1772.46,275652
2020-12-09 14:00:00,1797.01,1800.3,1778.69,1779.19,135518
2020-12-09 13:00:00,1813.74,1814.5,1795.0,1797.53,101903
2020-12-09 12:00:00,1818.65,1819.125,1810.045,1814.13,64538
2020-12-09 11:00:00,1821.81,1824.47,1817.06,1818.545,101452
2020-12-09 10:00:00,1810.92,1828.37,1809.5475,1823.68,128830
2020-12-08 19:00:00,1811.33,1811.33,1811.33,1811.33,684
2020-12-08 18:00:00,1806.35,1806.35,1804.0,1804.0,2147
2020-12-08 17:00:00,1811.33,1811.5111,1811.33,1811.33,94825
2020-12-08 16:00:00,1807.74,1815.97,1807.0601,1810.75,192046
2020-12-08 15:00:00,1803.12,1809.0,1802.64,1807.19,74740
2020-12-08 14:00:00,1806.67,1809.02,1802.71,1802.71,70347
2020-12-08 13:00:00,1811.41,1814.04,1806.02,1806.955,56035
2020-12-08 12:00:00,1807.727,1811.49,1805.21,1811.49,58657
2020-12-08 11:00:00,1799.12,1808.48,1791.28,1807.275,155733
2020-12-08 10:00:00,1811.0,1812.335,1797.48,1801.02,113063
2020-12-08 09:00:00,1804.98,1807.865,1804.98,1807.865,825
