6.419812363332894067e-02,6.345072238278456900e-02,7.068879818773907142e-02,6.817859988134922222e-02,3.312372150858842734e-01,4.020594300719982916e-01,4.765545837812367735e-01,4.499252623114173288e-01,2.344944596887366117e-02,5.365509482592566159e-02,7.740510863472095660e-02,6.480945436621943223e-01,4.471720934897195354e-01
8.057838054344068635e-02,7.847499881794595122e-02,8.297695710694019677e-02,7.774160912552904867e-02,6.147331293309596933e-01,5.358883283710205170e-01,6.372865244767953463e-01,5.946139693831478112e-01,2.788051105466719803e-02,5.444576955672462970e-02,6.296939332247052101e-02,7.608842334085118564e-01,4.843872465621371637e-01
7.647142476997487170e-02,7.586998123067023592e-02,8.313073355019995336e-02,7.921284436129835682e-02,2.365041597378421123e-01,3.919848475959167855e-01,6.285227100735784056e-01,5.509195502743260420e-01,6.148666309060770579e-02,6.037597065568217625e-02,5.638238432632707020e-02,7.750160862191525224e-01,5.189441744150961044e-01
7.657085377807165694e-02,7.428620029990395945e-02,7.850893506631970165e-02,7.344041980789761670e-02,2.567077764617743951e-01,2.715369590046831094e-01,5.734350972095293431e-01,4.044807526068485148e-01,2.977236167739629596e-02,6.077130802108166030e-02,5.559859180718698668e-02,6.355788597326865741e-01,5.281224531316005555e-01
7.143068774059044279e-02,6.952620318327157323e-02,7.742378047351250459e-02,7.292548813498905824e-02,1.935211475269477677e-01,3.585539053073785731e-01,5.313940323409732658e-01,3.916042937746094799e-01,6.392615468307361049e-02,6.626002897372901268e-02,5.853408621151530433e-02,6.240356776547163475e-01,5.316676702509712804e-01
6.934262585104125631e-02,6.817177503991542209e-02,7.560494308021409315e-02,7.035515681650250652e-02,2.227565463598147888e-01,3.232419518235626898e-01,4.740862178175179187e-01,3.486282145655467124e-01,2.145802426073777081e-02,6.614140767582843417e-02,5.983365829168488248e-02,5.664857427939500312e-01,5.266561624638462780e-01
6.749232898085397170e-02,6.766115671166070267e-02,7.424739483471343160e-02,6.945079099853049276e-02,1.974785848784962605e-01,3.516238592542185182e-01,3.401083964753557343e-01,3.476198096766902612e-01,2.648651585897206923e-02,5.825422635330121390e-02,6.066784043209802468e-02,5.464767585183484266e-01,5.158933890067655126e-01
6.742316097522144114e-02,6.493930574588033244e-02,6.644922410602793761e-02,6.121188423199358519e-02,2.785550424002862790e-01,2.232055833661243938e-01,2.173897941445562532e-01,2.218756646808120736e-01,3.599585808570330420e-02,5.795113437316160021e-02,5.742603940162327447e-02,3.894998980343830075e-01,4.764141717087928551e-01
5.990527884472557352e-02,5.760458117714006843e-02,6.198998852536549697e-02,5.943775577228596618e-02,3.542041351840712338e-01,3.348442901425089380e-01,2.634202542841954098e-01,2.467757927651285932e-01,9.305145609051718170e-02,6.654994304168865282e-02,5.124495817788706636e-02,3.609206696584686958e-01,4.367381732434676422e-01
5.786044695869677068e-02,5.717619212262289863e-02,6.307953634815169353e-02,5.916515187074164461e-02,2.154290904999764389e-01,3.623200871442488480e-01,2.661586272309758305e-01,2.901356942811885720e-01,5.919637634105998775e-02,7.284255681387644121e-02,4.083243384897299738e-02,3.564130357625379109e-01,3.998961746685227858e-01
5.728979773234907369e-02,5.603810889504118320e-02,6.366384932935600927e-02,5.941612054200473558e-02,1.211069440048833240e-01,3.720259424825590466e-01,3.016292354073447646e-01,3.284952296030380081e-01,4.192048945259875536e-02,6.879685742149871386e-02,2.771020406199055375e-02,3.617340824360775198e-01,3.656857474203599745e-01
5.840083518258021300e-02,5.682135163237439501e-02,6.347494044025789317e-02,5.922140346947302181e-02,1.600746023863328094e-01,3.637623712585054681e-01,3.104550899004275832e-01,3.460200190454797431e-01,2.220480740128900898e-02,6.544299841857012523e-02,3.031278265157686530e-02,3.580401717277176266e-01,3.311175020894991938e-01
5.732438173516535285e-02,5.528084232327656888e-02,6.271488486589865685e-02,5.942910168017351280e-02,1.339748231991160499e-01,3.712218682435013406e-01,4.180770284438877771e-01,3.649683249245653238e-01,3.335707253723178833e-02,6.573293257481044316e-02,5.118793071583783993e-02,3.630778625309910579e-01,3.016677720792575457e-01
5.757945193581451293e-02,6.042164290315851782e-02,6.434042014011992494e-02,6.549576536539991611e-02,2.448933808850253524e-01,4.797515514938521797e-01,5.234384107308106548e-01,4.833020802080331135e-01,2.424616643731918736e-02,6.457325621469123256e-02,6.878898804600476480e-02,4.948098646613536822e-01,2.822606890133050328e-01
6.303088717852131651e-02,6.159433023550736630e-02,6.790342341106717083e-02,6.297737179180207256e-02,1.634446346974058051e-01,3.223176671923295156e-01,4.943528409556895431e-01,4.088598731224923899e-01,6.497180286503639879e-02,6.676745894578137164e-02,8.391765018426584899e-02,4.395200425630937380e-01,2.678529065232339024e-01
6.091688728685992760e-02,5.856523756331369346e-02,6.048746369055696404e-02,5.606258069512148889e-02,2.380595539572669117e-01,2.418831712425628666e-01,3.997266493858239733e-01,2.808932496810950252e-01,3.808685087924570944e-02,6.477094498567168013e-02,9.770835250534490313e-02,3.127093290345848153e-01,2.466993273248365426e-01
5.232255170894925533e-02,4.997993674322154245e-02,5.546588127858528838e-02,5.049354049857859850e-02,2.710097096091815261e-01,2.621320985015211935e-01,3.258317601993505064e-01,2.153034358972432116e-01,8.727618135173167979e-02,7.372555728305815737e-02,1.094275210086895628e-01,2.327827240060286185e-01,2.402002236226543908e-01
4.903266936177622104e-02,4.793746343020266476e-02,5.313741581372605216e-02,5.138925222443807561e-02,2.297117135538236932e-01,3.848781098408418089e-01,3.357611486794166988e-01,2.911243151836013787e-01,4.540547744183657392e-02,7.508292241415795432e-02,1.158018725257505821e-01,2.529206652297730784e-01,2.396144775627086776e-01
4.905860736388842347e-02,4.651380069217708746e-02,5.385791892428012928e-02,4.926894688801616851e-02,1.718255741747278242e-01,3.261522322936603602e-01,2.240798123658139240e-01,2.844760047994107643e-01,4.829303891863333947e-02,7.524105736031769243e-02,1.170001896509480360e-01,2.232921308464909105e-01,2.390705705070447495e-01
4.673278045497736288e-02,4.780332140303061861e-02,5.400289551358800066e-02,5.065364120266016568e-02,2.863485630343496902e-01,3.946425257408215925e-01,2.766668739064995219e-01,3.467493299847874688e-01,2.374831101028521824e-02,7.434495933207890817e-02,1.131131043805175401e-01,2.566473279006076247e-01,2.333906909072428759e-01
5.026475082186429577e-02,4.865579873503325659e-02,5.421817717655411095e-02,4.913480846027207249e-02,1.537316714396000650e-01,3.377104689379047953e-01,3.463424474550301779e-01,3.328163931489609428e-01,3.694178339706784969e-02,7.613062669730882859e-02,1.053392896830152164e-01,2.337020855462429436e-01,2.246511138040620248e-01
4.788704790872880257e-02,4.549256403566756535e-02,4.976333482587075308e-02,4.871507180060127840e-02,3.071533875818596160e-01,3.590956678846317085e-01,4.168441987572521490e-01,3.443556991375661958e-01,4.431019550236182936e-02,7.830504247184824629e-02,9.996148488302328272e-02,2.272236123082503889e-01,2.285221845985581923e-01
4.553960599805761955e-02,4.485645800457455090e-02,5.181942003203041103e-02,4.911750027604705471e-02,2.301060728698333946e-01,3.753233033153808296e-01,4.098969442606965607e-01,3.678533357245357127e-01,5.839980765780505151e-02,7.789650710598791661e-02,9.858336424410575616e-02,2.385248697861426237e-01,2.321167503363046614e-01
4.828910012134715601e-02,4.955153449613677874e-02,5.547027450856431563e-02,5.112097536894993910e-02,2.405470915279248889e-01,4.068672207728071810e-01,4.685844294710926339e-01,4.142403538304281763e-01,2.778093996926039866e-02,7.763294886238825132e-02,9.683281548882220757e-02,2.947689587036254055e-01,2.161041551018513529e-01
4.964654859164427392e-02,4.936113936079580822e-02,5.461358126866033835e-02,5.357446325170386880e-02,2.562885859389640308e-01,4.151427259661312763e-01,4.834900278017403297e-01,4.532248896598555232e-01,4.042677138630566824e-02,7.452288123478933990e-02,9.267607328588232940e-02,3.593132319637151184e-01,2.038593265633529550e-01
5.039445401230446819e-02,4.917074422545486545e-02,5.492110736719216235e-02,5.432739564992034031e-02,2.188046301215071654e-01,3.818123548605338868e-01,5.155562998362529514e-01,4.467527520024066612e-01,4.794454011970984697e-02,7.802828622778779089e-02,8.539510017914267448e-02,3.785984193525525621e-01,1.924891286347472918e-01
5.275918792438386018e-02,5.041699331463997402e-02,5.831276127496357042e-02,5.361773371226649654e-02,9.394265277648433665e-02,3.538188614975749657e-01,5.117195589454514026e-01,4.151739715201179792e-01,4.226898825152282380e-02,8.011704557315732500e-02,7.786761220425873764e-02,3.621762434458373203e-01,1.766004692755345495e-01
5.004860080426265512e-02,4.830528540695167017e-02,5.454327619500212720e-02,4.954589102783041321e-02,1.118407492305258932e-01,2.892844799945383238e-01,4.491611386779892912e-01,3.312687454972682577e-01,1.817217844231354060e-02,7.775813902809816658e-02,6.849991870626727375e-02,2.757132501846912831e-01,1.744098342799348111e-01
4.811184392703460322e-02,4.711528942593543046e-02,5.249159761281527170e-02,4.949396647515527659e-02,2.129222428357586128e-01,3.663487378367989988e-01,4.197003419553456682e-01,3.503879991210815947e-01,3.659328459814407269e-02,7.028608202752112399e-02,5.750313456440976634e-02,2.746788442825804921e-01,1.784854425157137714e-01
4.799944591788171677e-02,4.916641706328800376e-02,5.460918803868133886e-02,5.416728175362509057e-02,1.659487080022201133e-01,4.592862489038290752e-01,4.517968880659882780e-01,4.536498576029976970e-01,4.615226058238754148e-02,6.855973535538187336e-02,4.367918867543808814e-02,4.040550128019451126e-01,1.729048408547961546e-01
5.374918136475803632e-02,5.093626596722838906e-02,5.717928115238710141e-02,5.279125472330717384e-02,1.689381561748192762e-01,3.410693752989270577e-01,4.221728609118863274e-01,4.073547895160862797e-01,4.575397624076036479e-02,6.906708497431121585e-02,2.931200803812629430e-02,3.724260174470782614e-01,1.600401008823247595e-01
4.914074437057708300e-02,4.850000770445947462e-02,5.572948847132072614e-02,5.062767892632266675e-02,1.461063653232017590e-01,3.256702163347167667e-01,4.017061145514537746e-01,3.614935323911120379e-01,3.699156893977124938e-02,7.102406519788090344e-02,1.626796535066128355e-02,3.247596631065049477e-01,1.531435415601674344e-01
4.931367756453758355e-02,5.219982370508088887e-02,5.667404631080522059e-02,5.735639385037047400e-02,2.757586261493698010e-01,4.987866244020411344e-01,5.540341298696759287e-01,4.995245973601839529e-01,2.539108213430616573e-02,6.996979204692077570e-02,1.111803962420716829e-02,4.834716749904424127e-01,1.316118027659050338e-01
5.651596748945575399e-02,5.430287728843552486e-02,6.115524804136279746e-02,5.585054224615113028e-02,2.385697462290693183e-01,3.391319238167569416e-01,5.342449135125677540e-01,4.360509851502736289e-01,5.725474017562749013e-02,7.433837037598889363e-02,1.739135949657837077e-02,4.487707989982575585e-01,1.194088255689837730e-01
5.414258757667236854e-02,5.404757472059196211e-02,5.768012276398992721e-02,5.878868567163339498e-02,2.785081543460884990e-01,4.229618664573785436e-01,5.078336273590227101e-01,4.753806951562541405e-01,3.066865323124861459e-02,6.979845910030027523e-02,2.385265178685492399e-02,5.088867375977808027e-01,1.052966480820209105e-01
5.606203927261302344e-02,5.454953872451301367e-02,6.065002659377477512e-02,5.587651771470228401e-02,1.626255637453448977e-01,3.132202432575356132e-01,4.875846555683152062e-01,3.947185919748588123e-01,6.711258120128249516e-02,7.363992094216903483e-02,2.719280122948804224e-02,4.413128979682295894e-01,9.020540648996250299e-02
5.439764459744234060e-02,5.241186784382362296e-02,5.873891797692298855e-02,5.369996077954897196e-02,1.312308161156381936e-01,3.261937571883400389e-01,4.879653196393011760e-01,3.535792988075335264e-01,3.923191836142413125e-02,6.728141760908135094e-02,2.896567824405267555e-02,3.944597849738972206e-01,8.321941347145156431e-02
5.118125325625386135e-02,5.090164866989366210e-02,5.747364095497575764e-02,5.585486929220739860e-02,2.040366321998750287e-01,4.086735007132157316e-01,4.224444949028043905e-01,4.064835400283480782e-01,3.629457134192311946e-02,6.607561855633212189e-02,3.027969381832831819e-02,4.423220843190807106e-01,8.124055649821579350e-02
5.504178482977462039e-02,5.267582473600090909e-02,5.764937015413681975e-02,5.493319529001036705e-02,2.071501811953450345e-01,3.499312714251984202e-01,4.302966493166786033e-01,3.845415452964754399e-01,3.325750145182499590e-02,6.408571364059320596e-02,3.067637465660319473e-02,4.213041552935816725e-01,7.141096038675456836e-02
5.365407535701330333e-02,5.317346157775507121e-02,5.961759076071590502e-02,5.779343869426636915e-02,1.799500441392299643e-01,4.217864031512345013e-01,4.294419755231920766e-01,4.398962362120785730e-01,5.167860760765580902e-02,6.778219836020138445e-02,3.051896560875250186e-02,4.846024706226238488e-01,6.005496772686894080e-02
5.472620580407608348e-02,5.260226297916456573e-02,6.181425932620443486e-02,5.766362731257856922e-02,1.391043238777781854e-01,3.649417430322417499e-01,4.670484326420181187e-01,4.214359957782053412e-01,3.509956653185070108e-02,6.753838689659094618e-02,3.050264394910940507e-02,4.812987150319760765e-01,4.951011739983221527e-02
5.548274404556122197e-02,5.427691431543441025e-02,6.136613647434993601e-02,5.655587713774873349e-02,2.033196052232878470e-01,3.466348787025427258e-01,4.819110751220899713e-01,3.912993557950356083e-01,3.634344617347724446e-03,6.215506915310264890e-02,2.988121196067133889e-02,4.521660338676170010e-01,3.875407750853357425e-02
5.426363158652933172e-02,5.300902941541515978e-02,6.115964127134182471e-02,5.613614047807791163e-02,1.042264715378261736e-01,3.594612560264568990e-01,4.461290854737766653e-01,3.837004023273375419e-01,2.798008214007342842e-02,5.812911654071414858e-02,2.874207556821530007e-02,4.408802296435662127e-01,2.773870608262754556e-02
5.557352705295401374e-02,5.825800904946812353e-02,6.258308796652786721e-02,6.260955968480635958e-02,2.339669873591490035e-01,4.896435092642932307e-01,5.477131908101923186e-01,5.054243189838327766e-01,1.573268684984707039e-02,5.653456907865550551e-02,2.970024776760698398e-02,5.835224678685683175e-01,3.950441038093416291e-02
6.012144204220645771e-02,5.912345467540372490e-02,6.181425932620443486e-02,6.166623726011444262e-02,1.558524138521032165e-01,3.502145051200878934e-01,4.956736032896156274e-01,4.507779176207229455e-01,5.999309680950550699e-02,5.912410917514510089e-02,3.087906692424775140e-02,5.566574779297974729e-01,5.348971466439281230e-02
6.063156926362564536e-02,6.074618006567153450e-02,6.741136825942239952e-02,6.379086964259259029e-02,1.393856107946156164e-01,4.062186569441111339e-01,5.256858515768030315e-01,4.688917452662639818e-01,7.866297889366186125e-02,6.318959552407357738e-02,3.308807003081501441e-02,5.979654959547733295e-01,7.208373444153493015e-02
6.235648594372480980e-02,6.011872835891213240e-02,6.851409577214567781e-02,6.351393869499194489e-02,9.074913045572083337e-02,3.623673992590911719e-01,5.371248926382192757e-01,4.382590751758554948e-01,3.390471350696916408e-02,6.208261072439341666e-02,3.589937709953084505e-02,5.893805065755342021e-01,8.934960994888119235e-02
6.190688072723410373e-02,5.998891349390692018e-02,6.752998546885610742e-02,6.269177355987526346e-02,1.060797160138109013e-01,3.524951685409527524e-01,5.320598834747046757e-01,4.082223209345177684e-01,1.418918324085058358e-02,6.155547414891332503e-02,4.009649461509508933e-02,5.629820076680177587e-01,9.916441340275553018e-02
6.117195748750908768e-02,5.933115845941205890e-02,6.758270422860443438e-02,6.433176359183870319e-02,9.514229406423596602e-02,3.971803045707220647e-01,4.648303259884672967e-01,4.317185219347407510e-01,2.384788209569172618e-02,5.986866121331402280e-02,4.637708745550062767e-02,5.986553592550196701e-01,1.082781594670673975e-01
6.289255116725619987e-02,6.440272444462463719e-02,6.964318266474311958e-02,6.939453939979914332e-02,1.764338541578889807e-01,4.585385345313392480e-01,5.435922138830033834e-01,5.071419761646394075e-01,1.568274952195222380e-02,5.583611964483545242e-02,5.441856172075604237e-02,6.919954598672849455e-01,1.349574998679163029e-01
6.618243351442926192e-02,6.489170696204507593e-02,7.250324235105845561e-02,7.005226359256427893e-02,1.653971487894607406e-01,3.788820958287513196e-01,5.237159299809712731e-01,4.798435757627749210e-01,5.068289675358813445e-02,5.648844638602540380e-02,6.417264631250230167e-02,7.026718170561420118e-01,1.612145446203056831e-01
6.810188521036997233e-02,6.681300654182487087e-02,7.563130246008825663e-02,7.172686999297778199e-02,5.229166434607375458e-02,3.965747525890532810e-01,5.485879343071269343e-01,4.788762530103548021e-01,2.389766763839541036e-02,5.475551075779620802e-02,7.667463501503322953e-02,7.296344419860910646e-01,1.912591193648718046e-01
6.874171562222933241e-02,6.639327181164136893e-02,7.395744165609768883e-02,7.097395078697488202e-02,1.303069544342662367e-01,3.543588748343046713e-01,5.499430263115800965e-01,4.371155802025384896e-01,1.055468683831140703e-02,5.279196166641725307e-02,8.728629310190920421e-02,7.011201079573073924e-01,2.075435257827863145e-01
6.954580686758687902e-02,6.750970603582129304e-02,7.674281643276956166e-02,7.172254294692151366e-02,9.449697254586413020e-02,3.803591188224964559e-01,5.377124219539350936e-01,4.345978456265590650e-01,2.469423632164976373e-02,4.848268394215909938e-02,9.511207090006609799e-02,7.143763887952986336e-01,2.263345590776221494e-01
7.070007432133837422e-02,6.859585012483332411e-02,7.406287917559431500e-02,7.053690594307901462e-02,1.594375487350391252e-01,3.468808192383705524e-01,4.565266268698447427e-01,4.003134540297458854e-01,5.974416909599135350e-03,4.521448136840039433e-02,9.834329887518641899e-02,6.668141010661532420e-01,2.263016786312247175e-01
6.957174486969910920e-02,6.744479860331870080e-02,7.428254067454564957e-02,6.956329419599335817e-02,1.151611329307806880e-01,3.504351595559483945e-01,4.358429944584677473e-01,3.809189121409358170e-01,4.884083167356188804e-02,4.279627421853125779e-02,9.778333206132180933e-02,6.282650128321735084e-01,2.262711467881413918e-01
6.744045297662956684e-02,6.736689649174790184e-02,7.281078184358413807e-02,7.231536144884276318e-02,1.574905419534419204e-01,4.154953170766414461e-01,4.496000471380274810e-01,4.313539982790746130e-01,3.310829660890625414e-02,4.198583261946234324e-02,9.618884833945283430e-02,6.858698176474985475e-01,2.169426389352130113e-01
6.898812664229528324e-02,6.636730883864033759e-02,7.443631711780540616e-02,6.915221162843496194e-02,1.281310561004871396e-01,3.128840270297489345e-01,4.194438820564683201e-01,3.650400058206871856e-01,4.889046543107410797e-02,4.365285859851093797e-02,9.077684142992223371e-02,5.690027297424185004e-01,2.082804530717795310e-01
6.549074027822460176e-02,6.446330471496028447e-02,7.008691228661861894e-02,6.550874650356866558e-02,1.837778595546667448e-01,3.035110276945574004e-01,3.635679995655318741e-01,3.117019254447626064e-01,1.896874712556790091e-02,4.176178802412194857e-02,8.065957409877166917e-02,4.571065245673942012e-01,1.895672155319994279e-01
6.390415960939058171e-02,6.149913266783688104e-02,6.647558348590210109e-02,6.320237818672760910e-02,2.010857904116123973e-01,3.261136541566302949e-01,3.484682923542577471e-01,2.981568387954968147e-01,4.635140275320084186e-02,4.105674963421207524e-02,6.547054869068485994e-02,3.957443022622184614e-01,1.876345844888601955e-01
6.143998350933516095e-02,6.128708852909417470e-02,6.872057758115990289e-02,6.510200417428030351e-02,1.530946177883063808e-01,4.017988101019628333e-01,3.858145589965427114e-01,3.628396875730500182e-01,5.317232567394891002e-02,4.344862104800199798e-02,4.780426690756595792e-02,4.465320776907769629e-01,1.858399985202307259e-01
6.365341240909341836e-02,6.110102055592003811e-02,6.609337247772686941e-02,6.300766111419589532e-02,2.282417999701501221e-01,3.298200015030368637e-01,3.235204434876126078e-01,3.358584453281590054e-01,2.529166283409081672e-02,4.631489730027134322e-02,3.247934707517088904e-02,3.912886813303817490e-01,1.942205665287956851e-01
5.728115173164499696e-02,5.702040109204908891e-02,6.474021746220517959e-02,6.125516788476970120e-02,2.277371288115885295e-01,3.355717473444895238e-01,3.400165772976661560e-01,3.234728138805378350e-01,5.292324617524073876e-02,4.961604465448013479e-02,2.659684017412935336e-02,3.479358225715322162e-01,2.067174343258630642e-01
6.128867849701402637e-02,5.844840418480906630e-02,6.078621672312459201e-02,5.611450524779659776e-02,3.386060516894627281e-01,2.731486893505375990e-01,3.179402651269958580e-01,2.544193259162650378e-01,2.130866763262785624e-02,5.035400773655918094e-02,3.529273801164420354e-02,2.402021778013950781e-01,2.302774520242994172e-01
5.344655816023649586e-02,5.295710346941306934e-02,5.728471867188372757e-02,5.740831840304561062e-02,3.169821699926749781e-01,3.918111565527090390e-01,3.657086074495120021e-01,3.239539563990685433e-01,8.254640300971802236e-02,5.333886511016752707e-02,5.174487583528910445e-02,2.792699237893215836e-01,2.606784156040543587e-01
5.633440147467030923e-02,5.388312936568445677e-02,5.883117580648250522e-02,5.775016823370376917e-02,2.158124213922875678e-01,3.737780829136900240e-01,3.453348696415562413e-01,3.527472197815589294e-01,5.904717149814096150e-02,5.074277623414943927e-02,6.891411931473882813e-02,2.897927122334675865e-01,2.828591994096635309e-01
5.296236894092948289e-02,5.276669514150456042e-02,5.996904915903800148e-02,5.708378994882609692e-02,1.516936629090108180e-01,3.549028330921862873e-01,3.635724774967983297e-01,3.535593415158156394e-01,5.217646303468977814e-02,5.316098338401856194e-02,8.561333064487225419e-02,2.750908662648692271e-01,3.034556415148720321e-01
